FNTA,RPL13A,PRKAB2,LMAN1,PLEKHH3,FOXG1,LENEP,PLEKHM1,ZNF331,WASL,PALM,MMRN2,UPF3B,HK1,CADPS,KLRB1,ARMCX4,IGF2BP3,TMEM158,EXOC3,TJP2,MICA,HNRNPAB,CRADD,CCR1,ABCD1,OLFML1,OTUD3,PRKAR1B,AQP6,FLCN,YBX2,NTSR2,ABCC3,EPYC,WDR43,TBX5,TIMM10,DLEC1,RIN3,ACTL6A,NOL8,MCFD2,RNASET2,PRPF4B,PTPRM,CASR,RANBP2,ABCD4,SMARCD2,PPP2R5C,RAD54L,GABARAPL2,IRF9,FNBP1,SLC1A1,SYNGR3,ZBTB43,AOAH,ATP6V0D1,MAL,CYP4F3,MPP1,SCNN1D,ZNF385D,ZXDA,ZNF362,ZNF415,TEX2,GALNT4,CACNA1A,PODXL2,MYC,WDR91,TNFSF12,CRKL,MAP2K7,TUBB3,NDUFB4,ZBTB39,MARCKS,USP48,KLHDC8A,ARTN,LMAN1L,TM6SF1,ANKHD1-EIF4EBP3,LRRC31,ARPC5,PA2G4,TOP3B,MBD4,FAM49A,STC1,SLC22A4,TOM1L1,KNTC1,POMZP3,MEP1A,PDCD6IP,OSGIN1,HIST1H2BJ,DIP2A,ZZZ3,PRR11,CSTF3,MAP4K3,STAG2,PTPN11,TIA1,DOCK10,UROD,MRPL41,CLN8,SEC14L5,PLEKHG3,AGGF1,DYRK1B,IVL,RASIP1,ITGB6,TMSB10,ALS2CL,ITIH5,BET1,GREB1,STAT5A,HSPA14,TIAF1,FCGR2B,CD99,LLGL1,EFNB2,NDUFA10,WT1,APOA4,RGS2,ARHGEF1,RAB3A,HNRNPA0,SLC12A2,TOM1,OR12D2,POU6F2,PGM1,RBM34,PSMC1,CNOT8,MCTP1,RND3,CNTD2,HSPA1A,CYP1A1,DSC2,SULT1C2,SULT1E1,IL1B,UNC93A,SLAMF7,NDUFA4L2,CNPY3,RNF125,NUP188,SPINK1,ATP6V1G1,CYP3A7,ELMO1,NAT2,PRAMEF10,TESK1,GGT1,CERKL,LIN37,TMEM106C,WNT10B,NCAPG,RNASE6,CD34,ATXN2L,COL9A2,RPS24,TSPAN32,GPC3,GATM,LRRC19,TUBB2B,ZNF446,LILRA4,CALD1,MYT1L,INTS8,HMGN4,HJURP,AP3B2,MMRN1,TANK,MSH3,ADAMTS1,TOPORS,CEND1,TMCC2,TSPAN5,PRSS22,YPEL1,ZNF267,PEG10,CSH2,PQLC2,CDKN2C,PGBD5,SLC17A3,COX6C,SAC3D1,SRP19,NEUROG1,RHCE,CCDC51,NOL4,PEPD,ZAP70,LACTB2,C9,HGFAC,GCLM,GINS1,FASTK,STK3,RPS3,ALOX15,CHMP2B,MYOM2,SGTA,NRIP1,PCBP3,SIM1,CETN3,GFI1,ZFPL1,FZD7,TCHH,NFATC1,ALDH3A1,NOL12,UFC1,PMVK,RND2,NEUROD2,RACGAP1,COPS3,SLC12A3,BATF,GNAT1,EDN2,CD47,RYR2,CWF19L1,NLRP2,ZNF551,MCCC1,FERMT2,RAD9A,PQBP1,NPC1L1,TRIP13,LTA4H,IAPP,SPP1,TRAM1,RABIF,SNX15,GABRB3,LY6H,MNS1,SERHL2,RALA,RECQL,PHACTR2,PRSS8,RYK,RAB3D,KLHL3,BNIP3L,CGRRF1,GRM6,BCAS4,SIX3,CXCR6,ARMC1,RCE1,LYVE1,ZNF12,ARL2,GALNT3,DDX49,PEX5,CYP2A13,AKR1B10,EP300,RSAD2,CTSC,IL1RL1,RHOT2,SCN4A,HOXD1,TOP2A,IFT57,TOB2,LAGE3,IL32,CCDC15,PPIH,SV2A,TMEM45A,MYL6,CDH15,GNL3,MOSPD1,VEZF1,EI24,NONO,GPR89B,DLK2,TYROBP,TRAF2,MCM2,FSTL4,KLRG1,SCN11A,EPB41L4A,MFN1,PNPLA4,TP53BP2,MSX1,HIST1H2AM,PLVAP,SLC34A2,RIMBP2,PYY2,AIF1,DCTN4,BCAS1,DAB2,VGLL4,LYRM1,HS3ST3A1,NPHS2,STX3,HEXB,STK16,CAB39,MUC13,DPY19L2P2,SMYD5,CDH13,POLR2K,CST8,RAB3IL1,TIPRL,NEFH,MT1E,DBR1,HCLS1,GATA3,SNCAIP,SEC22A,TIMM22,NUBPL,IL9R,ATXN2,RCVRN,ZNF614,SPANXA1,DHX8,EDNRA,PLA2G3,CEP57,PRNP,APOD,GIP,ZNF148,HTR1B,GPR19,PELI2,PDE6G,GLUL,SLC28A2,DSPP,IRX5,OPRL1,HGF,CALCA,TGIF1,COL5A2,MAST1,TSPAN8,DDX58,TERF1,MPZL1,MATN1,PYGO1,ANKRD36,SUZ12,CYP1A2,DGKH,WDR76,PTTG1,GAS8,CAMK2G,MDK,DYNLT3,ING2,KRT18,RGN,SLC5A1,PPP2R2B,CXCL11,MAPKAPK2,MYH11,P2RY1,RBBP5,ARMC4,SAE1,VSNL1,FGF23,TSKS,POLR3C,TRIM28,MAGEA1,RASGRP1,BMP8B,PAF1,CILP,IGFALS,ALPK3,DNASE1L2,NGFR,IGLL1,CCNT1,BLK,MLC1,NNMT,FAM53C,TEK,CLN3,COMT,ADAMTSL2,SOAT2,EPHA3,TTC1,ATP6V1B2,PPID,PTN,LYRM2,ASF1B,INS-IGF2,ERN1,MDFI,ASTN2,ARID3B,NPTXR,CDH19,CYP11A1,ARMC7,MTCH1,TFE3,KCNN3,RIC3,RPP21,NLRP3,DKK1,COLEC10,LECT2,ANXA1,APAF1,BAP1,TACSTD2,RASSF1,IPPK,ATP6V0B,GPR21,S100A8,KCNB1,ENO3,TMEM100,FARP2,SLC2A9,PDK3,GYG1,CCDC40,CHEK1,TSPAN7,LEPR,VIPR1,ABCG5,CTBS,PDGFRA,CHST4,ATP5D,DNAJB14,BMP5,Symbol
11.2972,14.966,9.49813,11.7313,8.30577,1.79297,0.896011,8.758,8.41801,10.6805,8.92307,7.32339,9.02567,8.6174,5.27858,7.40591,8.12366,4.39551,3.84887,10.991,11.6018,9.52739,11.4634,8.57481,9.0585,9.0039,4.23859,8.54914,10.3014,3.38054,10.4077,6.78233,-2.00995,13.749,0.998932,10.1283,1.60007,10.585,7.26697,10.2182,7.92431,11.5497,10.6131,10.9524,11.0079,9.84243,4.69634,11.339,10.276,10.6871,11.4484,6.09237,10.4799,8.21731,10.8668,10.1789,3.07613,8.95746,9.19422,11.1158,4.91095,12.439,11.0961,10.0864,3.45741,4.196,6.58159,5.60071,9.40513,1.92707,7.91507,5.45082,11.2721,10.4057,8.81925,10.0732,10.5825,3.20541,11.2579,6.61728,10.7476,10.5459,1.84346,5.57737,1.42861,6.48205,6.569,3.9267,12.0688,11.6192,9.35177,9.83115,9.21016,6.70055,5.21693,7.98832,9.22282,7.31127,3.85241,10.9014,12.8152,3.65269,9.81408,9.77304,6.57014,9.79971,8.85908,10.4302,10.4747,11.0481,8.44501,12.553,12.434,9.31038,4.63189,10.6717,8.84494,8.1756,0.17823,8.68389,3.32629,14.1478,10.3645,6.8198,9.5598,7.33411,9.70183,9.71655,7.38975,7.00782,11.8674,7.00568,4.42846,12.0051,3.2421,7.44894,9.84108,12.1332,3.74794,10.8447,8.81022,12.0883,-1.53273,4.41277,11.2965,4.80046,11.1926,9.78937,7.86699,11.5965,5.00887,11.645,4.20488,7.81911,7.64902,7.72501,6.94543,6.31954,8.98998,6.37024,10.9191,8.50348,10.6334,9.78519,11.8166,13.3297,8.95348,8.58886,3.31696,9.16794,11.6782,7.32138,6.41189,9.58834,3.63101,6.19082,8.7697,6.68293,10.6041,6.89536,13.5927,6.52193,7.63028,14.936,3.86093,6.89453,8.73325,1.51816,12.4825,5.07772,9.21331,8.24285,6.67168,2.48824,5.18086,10.7044,8.12715,9.69321,9.43569,1.3728,4.41718,5.70912,7.35257,5.65442,8.19948,8.03579,-1.77083,10.5393,7.03875,7.30504,9.42138,12.0802,8.24898,9.86428,-1.05874,4.2734,6.86157,3.2941,11.6132,9.6882,9.24162,14.9181,15.2535,10.1459,6.99631,11.8939,9.43899,13.7921,3.82,9.58638,8.84228,11.3661,9.20886,5.45236,2.75477,7.61522,5.98871,6.71273,5.86151,5.40221,8.43026,4.73564,8.93924,10.2842,10.7495,6.70081,7.55077,7.23516,10.2549,4.69085,7.26326,2.82822,5.04193,10.8767,6.78562,9.25048,6.80719,6.43619,9.85268,10.7824,8.85031,12.2439,11.1499,5.73145,9.18025,4.29705,10.9204,10.3464,7.68078,4.41469,6.53952,2.68944,3.64679,5.1624,10.0558,8.68353,10.3937,7.80181,9.63048,4.4367,7.96057,10.9041,7.3552,5.7343,4.41689,6.29093,7.78114,9.00415,7.87786,9.24634,9.45909,8.37659,7.67217,10.8005,10.0698,7.23139,10.2496,9.86158,8.42562,10.9293,8.27049,12.4003,3.83799,2.15306,6.50158,7.79174,9.88192,8.73181,15.7188,6.25605,7.65711,5.73453,9.88047,13.6072,5.64322,12.9664,7.06341,9.58938,11.5196,11.4854,3.7458,5.71526,11.8062,10.1278,8.17994,3.11162,3.28844,4.97019,7.13775,9.22108,7.95155,9.89428,6.44472,0.453143,8.72893,6.77305,4.39128,5.4115,11.5607,9.81337,2.57305,10.5575,7.1468,10.7317,3.31786,-0.856057,9.89528,11.6715,9.96977,10.0966,8.30655,2.91546,9.88961,6.64162,10.0227,0.0926004,8.47125,9.84999,3.99696,14.8331,8.76018,11.5797,6.40181,5.90295,8.03453,8.99174,6.08551,3.32723,9.3213,2.04624,7.46909,-1.92521,10.0819,6.40573,0.986674,10.761,10.9874,6.8928,4.20939,8.84983,-0.0117632,3.7409,7.25287,5.99793,14.2866,1.61587,0.358229,1.31157,5.19694,8.44306,3.88138,10.6773,8.78903,7.79897,9.2416,10.402,7.69231,9.16567,1.7892,5.068,8.00478,9.50832,9.95644,8.02236,7.55908,7.35219,9.2016,9.04986,9.60664,10.3198,7.8023,14.1887,11.8865,7.96854,2.92707,8.48501,12.0791,7.1569,3.04319,8.45847,4.49742,10.0353,6.37905,6.12314,3.87014,9.91755,12.8685,1.79993,6.85433,3.5421,10.7042,7.29189,10.7102,9.70441,5.46444,7.82393,2.29737,9.60571,5.13973,2.71479,16.8197,7.795,6.09035,7.12076,11.8618,8.47217,7.67105,3.57179,9.87649,10.8434,10.2444,5.04414,8.52549,7.13447,1.22685,10.9477,4.84827,5.09606,7.71625,2.93207,6.87699,9.30366,8.45104,11.5594,10.1671,4.74157,7.65129,7.35447,6.62993,3.27422,7.38304,11.0618,10.4435,7.19037,11.7691,8.37637,10.5807,5.65834,13.1384,-0.510931,10.325,6.29172,11.2848,6.92384,9.18139,9.89656,7.83374,9.54887,8.58768,7.78933,6.83567,12.4089,8.84179,12.0723,9.92094,7.7844,7.64168,12.8306,9.13458,7.30527,sl
10.8248,15.117,9.57115,12.398,8.82339,1.09899,0.893618,10.0877,8.7812,10.6505,9.0814,9.30729,8.75567,9.82368,5.17713,8.09931,7.97442,2.43399,6.73285,11.0868,11.8212,10.5239,11.6631,8.41057,8.15559,9.64698,8.00701,8.24583,10.2187,2.84585,10.3134,6.65314,-2.01194,13.991,0.0321278,10.2487,1.59049,10.419,6.1757,9.93298,8.9428,10.236,11.1719,10.0806,10.7938,10.5714,5.32369,11.1457,10.4188,11.4396,11.0008,5.14786,10.3274,7.19615,10.0355,10.52,3.39233,9.21268,8.67898,11.5135,3.85507,12.5414,10.4369,9.4652,5.1331,6.61907,6.72349,5.73884,10.6554,1.92152,5.64548,6.39204,10.8477,10.1661,9.03837,10.4223,10.7223,3.06509,11.2346,7.53153,11.4918,10.275,2.22694,5.06864,1.85249,5.87721,4.76521,5.1851,12.0386,11.3579,9.02841,10.0623,7.79107,7.43629,6.22241,8.01294,8.14289,6.83049,2.94436,11.4909,12.2449,5.19484,9.91284,9.83841,3.793,9.52108,10.1677,10.2239,11.646,11.2171,7.73983,11.6308,12.6742,9.06044,4.09666,11.2168,9.0409,8.74525,0.177164,9.82383,6.28643,13.4375,11.4506,8.33283,9.45202,6.28378,9.54773,8.65673,7.40183,8.93179,12.7476,7.65428,8.32415,11.9209,4.39767,8.61764,10.1822,12.2681,4.45596,11.4903,10.5713,12.093,-1.53774,3.30807,11.552,6.1164,11.0409,9.94592,7.80243,11.1744,7.00711,13.3591,7.08723,8.36883,8.79358,7.39118,6.75791,6.49547,8.02908,7.62756,10.9506,8.12694,10.5261,7.46083,11.7277,11.3148,8.95499,8.73044,3.20365,9.24961,11.6417,7.79963,6.40593,9.13165,6.96212,4.28207,7.66639,8.44495,11.0114,8.23282,14.0411,5.77619,8.51277,14.6528,6.12048,6.85048,9.21941,1.51441,12.9569,3.36949,8.1838,8.625,4.35438,3.42213,7.78774,10.4968,7.67979,11.2286,8.87313,1.56232,4.13618,6.04327,10.0519,5.59903,7.81607,7.12997,-1.77826,10.3067,6.87319,7.48607,9.3358,12.0575,8.60206,9.23568,-1.06812,4.02072,8.03293,4.05617,12.037,9.65781,9.41736,14.1219,13.842,10.7594,5.92703,12.3148,9.13326,13.7996,2.19599,9.9137,7.95398,12.0809,8.95221,6.31683,3.43024,7.3482,6.24607,6.55614,6.79963,4.55224,8.83641,5.83263,9.06145,10.3565,11.4102,7.46357,4.86602,6.5071,9.21755,3.60749,8.60538,3.40917,4.68651,11.0025,5.47205,8.80424,6.04334,6.32821,9.29845,10.7385,9.79305,11.5051,10.9504,5.03361,9.79589,3.14111,12.5722,9.94763,8.18083,3.49727,6.7818,3.44278,4.73345,5.51617,9.78279,8.2733,9.9432,8.86248,10.4164,4.89523,8.40263,10.5633,7.76176,5.46503,4.83733,3.74197,6.93138,9.39449,8.99631,8.60677,9.24682,8.99018,8.09704,10.6432,10.6517,3.85926,11.4069,10.1748,5.76901,10.9756,10.5606,12.7244,5.18822,1.51055,5.74268,8.62666,10.0259,8.79863,14.6779,5.42578,8.50439,5.43858,9.71677,14.0236,6.64092,12.2143,7.447,9.89335,12.1562,11.1129,4.33596,5.22873,10.4901,9.95077,7.79497,3.16379,4.75428,3.76879,6.75124,9.61026,8.3475,9.67508,5.87773,0.451674,10.9623,9.17064,2.78831,5.16534,9.16845,10.4015,3.86996,11.1188,7.33923,10.678,4.01696,-0.86603,9.97275,10.891,9.40413,10.4107,9.24588,2.96414,10.5377,7.21913,9.75497,0.193746,9.36043,8.692,4.42531,14.5236,8.48754,11.2528,6.7668,5.78369,8.89743,8.93462,7.86921,2.19021,9.51501,2.0406,7.19306,-1.92617,9.96637,6.38552,1.33413,11.0068,11.8623,7.39865,2.25708,9.77548,-0.0130419,2.96242,7.62658,5.86905,13.1724,1.61055,0.355803,1.30881,5.46154,10.8975,7.09723,10.5364,10.2916,5.25126,9.94483,8.69856,8.23665,10.3066,2.09341,5.64734,6.2509,9.56975,8.71324,8.78375,4.90514,5.74326,8.50447,9.43324,8.35904,10.416,7.0861,14.5623,11.6714,9.43453,4.41872,3.9073,12.6614,8.79398,3.76134,9.07136,2.5398,10.3406,7.45078,3.6875,3.91013,8.72425,12.9892,1.61778,6.42813,4.76826,10.402,7.84739,10.475,10.3061,6.82765,10.0021,1.81044,9.31525,5.72412,3.27997,16.5768,8.02125,8.63903,7.39619,12.1992,10.8489,6.64955,8.52079,10.7453,11.1086,10.1577,6.98501,9.0707,5.10462,1.22427,10.3607,6.73263,6.40318,7.54823,5.76307,8.96174,7.03478,9.65735,12.2023,10.9633,5.58395,7.0871,6.05301,5.90992,5.24904,8.5557,10.0889,11.3609,6.79738,11.8856,10.8476,10.5758,5.19694,12.9474,-0.515269,10.1537,5.73074,10.8258,7.59368,8.82944,9.00818,6.56184,9.60942,7.64078,6.78045,8.1518,12.3925,9.8969,10.8256,9.97358,11.1529,9.62803,13.0109,9.60504,6.58722,sl
10.8478,15.0948,9.20595,12.9051,9.02186,1.31916,1.25524,9.61053,8.87216,10.418,9.16052,9.3589,8.72386,9.57279,4.70957,8.42179,8.29826,2.89083,5.94398,11.0061,11.066,10.0968,11.7871,8.5021,7.86487,9.52086,8.16977,8.06099,10.2806,2.89084,9.91524,6.39396,-2.01078,13.9304,0.0332751,9.74872,1.59571,10.3387,6.80882,10.0055,9.02364,9.84498,11.518,9.91921,10.6128,10.3344,6.29595,10.9753,10.548,11.0804,11.0696,4.75141,10.576,7.0549,10.1593,10.8679,3.6101,8.97591,7.77703,11.1864,4.43635,12.8106,10.3776,9.47617,4.59299,5.6647,7.23129,6.3226,10.5341,2.13617,5.83444,7.08959,9.88852,9.97731,9.17974,10.5421,10.8053,3.04236,11.815,7.78473,11.1498,10.1967,1.92583,4.8919,1.426,5.79458,5.42769,5.16385,11.7542,11.3887,9.26279,10.0421,7.56421,7.96393,5.39038,8.08112,7.84467,6.32719,3.12557,11.4299,11.5556,4.82475,9.83805,9.80325,5.02805,9.57922,9.62018,10.2303,11.2165,11.3753,7.08389,11.6846,12.9361,9.18943,3.87793,10.8218,9.101,8.77183,0.17774,9.579,4.71232,13.7173,10.9431,8.58341,10.0676,6.10264,9.11894,8.71781,7.00224,9.02828,12.3628,8.10167,9.11209,12.0453,4.09265,12.1259,9.11054,12.4757,5.22036,11.3245,10.6155,11.9095,-1.39108,3.4712,11.4782,5.96449,10.8633,9.85533,8.08016,11.3107,6.77273,12.6456,7.25577,8.71031,8.07765,7.6838,5.66324,6.66227,7.76952,7.70828,11.5191,8.08431,10.2746,6.3721,11.8943,12.3339,9.21673,9.8384,5.96148,9.26749,11.4135,7.13378,6.02736,8.95336,7.04464,4.13027,7.87615,8.39597,10.9761,8.00653,14.0141,5.26279,8.39575,14.3303,5.27184,6.81033,8.90386,1.51643,13.1405,3.20953,8.50442,8.54293,3.78765,4.23628,7.37865,9.948,7.57549,10.9908,8.59866,1.37155,4.93881,6.16767,9.00848,5.12301,7.35179,7.74375,-1.77392,10.0346,6.82506,7.01084,9.41222,12.7179,8.8589,9.61355,-0.882958,4.05756,7.93324,4.49229,12.248,9.9697,9.62178,14.5832,13.767,10.8312,5.68063,12.3564,8.68704,13.9317,2.58665,9.76915,6.7479,11.9813,8.65198,6.62004,4.12659,8.16692,5.71292,6.51799,6.35108,4.73294,8.5503,5.65777,9.01691,10.649,11.274,6.82713,4.05608,6.20427,9.582,3.80061,7.69885,3.0134,5.25344,10.6332,5.87482,8.8278,6.36301,5.9911,9.62292,10.2674,9.69669,11.3734,10.5116,5.21317,10.1192,3.74408,11.9941,10.4478,8.26722,4.15162,7.21272,3.43729,5.20858,5.48679,9.73201,8.14796,9.40095,8.70511,10.2967,5.49034,7.61902,10.1491,7.83416,5.86496,5.40715,3.91892,5.99547,9.34939,8.98158,8.37776,8.92278,8.96056,8.00106,10.5517,10.3602,5.35198,11.8414,10.0846,6.3258,11.0378,9.08087,12.3978,6.14859,1.51288,5.85986,8.24955,10.1443,9.08606,14.8634,4.79052,8.56916,5.77655,11.3265,14.08,7.99486,11.6626,7.45728,9.6488,12.1282,11.3205,4.7878,5.38686,10.3829,10.3382,7.84117,3.83887,5.12666,4.78813,6.65165,9.29045,9.28452,9.4649,5.72279,0.51914,11.0015,8.6924,4.26135,5.61849,9.2253,10.3624,4.51457,10.428,7.27571,10.6488,3.92578,-0.860808,9.4786,11.1842,9.68902,10.3851,10.3403,3.7064,10.7834,6.93716,10.3513,0.0920813,8.99023,9.08462,4.03898,13.9084,8.299,11.1292,6.54441,5.98824,8.76586,8.85013,8.12925,2.0375,9.37237,2.80239,7.69404,-1.92561,9.66062,6.41254,0.985691,10.8942,11.7511,7.52627,2.42445,9.65779,-0.0123534,3.43186,7.02686,6.35764,13.1049,1.84177,0.357113,1.3103,5.22406,10.2892,6.55841,10.4556,9.97503,5.65054,10.4795,8.75374,8.55141,10.3719,2.55279,5.27966,6.03143,9.3453,8.83057,8.06848,5.84387,5.82364,8.48329,9.12263,8.66151,10.2944,7.07816,14.3198,12.3302,10.3197,4.27825,3.76559,12.0833,8.56591,4.70783,8.9483,2.96709,10.2548,7.75279,6.86081,3.58544,8.75543,12.723,2.37077,6.09539,4.70904,10.3245,8.03826,11.1339,10.1015,6.28914,9.98928,2.03585,9.27277,7.19674,2.79896,16.6191,7.89885,8.08433,7.89889,12.5345,10.6458,6.40693,8.00994,10.7011,10.8832,10.7161,6.46679,9.06802,5.24977,1.22566,10.0389,6.49528,6.10357,7.74321,6.64628,7.65409,7.96624,8.91763,11.9583,10.7752,5.67347,7.95991,5.83714,5.39671,3.44589,8.64041,11.3368,10.2871,7.16877,11.5238,10.4774,10.4375,5.26253,12.8804,-0.51496,8.9951,7.32478,10.8529,7.91736,8.86253,10.2025,7.41547,9.33214,7.80483,6.48256,8.036,13.2428,9.73694,11.0179,10.0803,10.7803,9.97495,13.6332,9.17322,6.50235,sl
11.285,14.8729,9.3511,12.9195,8.44384,1.10072,0.894844,10.0303,8.59266,10.4046,8.33209,8.70367,8.80091,9.25463,5.44222,6.90657,8.77572,2.44826,6.27774,11.1085,11.7199,9.85707,11.988,8.02589,7.5591,9.31289,5.74009,8.25799,9.77635,2.6921,10.1321,5.99606,-2.01083,14.746,0.033219,10.6127,1.59546,10.4268,6.09413,9.51531,8.80275,10.7072,11.7432,9.15835,10.7874,10.375,2.77693,11.5037,10.5165,11.0971,11.0823,5.64331,10.2657,7.27342,9.94048,10.6901,3.06948,8.80197,7.99362,10.7152,4.14178,12.8705,10.3496,9.69432,4.88631,5.21467,6.1792,3.65365,10.5217,1.92437,4.9339,5.80355,10.7496,10.0023,8.19046,10.7222,10.9027,2.36513,11.7391,7.8497,11.0866,10.5382,3.13542,5.55338,1.42585,6.48315,5.93645,4.5012,11.6994,11.9731,9.80477,10.7009,7.753,8.66065,5.73141,7.81459,8.55292,6.41883,2.81101,11.4246,12.8694,4.58927,9.93887,9.9922,4.2952,9.84009,9.55493,10.1467,11.4953,11.3014,6.81202,11.8773,12.3178,8.63471,2.81014,11.1531,8.94511,7.91135,0.177712,10.0155,5.33603,13.435,11.0497,7.58021,10.217,4.29332,9.30247,8.54874,7.60546,8.89772,12.001,7.69767,8.99021,11.7137,2.90238,8.95918,9.13682,12.1352,4.22291,11.5081,10.2624,12.0431,-1.53495,4.18599,11.1715,6.4756,10.8881,10.0817,8.37549,11.4448,6.59621,12.0603,5.76296,8.26421,6.55031,7.64486,6.97609,8.04831,7.63958,6.78179,10.7787,7.82028,10.4121,9.47578,11.5612,13.4201,8.67912,9.39093,5.83969,8.90194,10.9531,5.38055,5.95222,9.02679,6.32148,4.58596,4.11829,7.903,11.3293,7.29587,13.9242,5.11834,8.57975,14.3723,5.3818,7.37847,8.97431,1.51633,12.9957,4.07469,8.48457,8.27566,6.01405,2.46947,6.56484,9.26907,6.84121,11.1242,8.38822,1.65425,3.87758,5.96315,9.53967,4.39704,7.4255,6.71942,-1.77412,10.0316,6.43775,6.43826,9.70703,12.4815,7.98249,9.8888,-1.06289,3.3694,8.19139,3.98966,11.625,9.35872,9.67759,14.7212,14.5607,10.4991,5.41641,12.5128,8.67526,13.4859,2.20119,9.63439,7.25089,11.8414,9.08121,6.21247,2.74541,8.11583,4.25937,5.63527,5.05301,5.20122,7.90941,5.64692,9.16738,10.4684,11.1293,6.27707,3.26272,6.06919,9.85663,2.6073,7.85867,2.81885,5.53279,10.7637,4.64191,8.92956,3.53131,4.91036,9.47899,10.546,9.6112,11.7906,11.7123,3.65218,9.96283,3.16239,11.6328,10.3542,8.0858,3.24763,6.99326,3.43196,5.10744,4.77438,10.1285,9.09401,9.85246,8.17515,10.5356,5.86152,8.36701,9.46468,7.65396,3.11616,3.44936,2.51529,3.70275,9.80016,8.20718,8.8328,9.2169,8.20676,7.69573,10.8257,10.3228,4.25499,11.9586,9.29834,5.87369,10.6708,10.7341,12.3938,4.66833,1.51276,6.18708,8.32274,10.278,8.77081,15.4749,3.86963,8.64612,6.12067,9.62766,13.8039,3.96955,12.6301,6.96074,9.584,12.0069,11.4381,4.90236,3.89225,9.35637,10.0164,7.96598,4.08843,3.26364,3.03976,6.93598,9.59435,7.95889,9.93557,5.18941,0.452426,9.81194,7.26489,3.34516,6.19151,9.62425,10.4719,3.07119,10.9672,7.33604,10.596,3.30639,-0.861103,9.66518,11.1004,9.68045,10.4611,6.96465,2.71372,10.8757,7.05671,10.3031,0.0920517,9.06298,9.92998,3.33893,14.0369,8.35673,11.1992,6.23575,5.83241,9.09418,8.87494,7.22125,2.09933,9.35324,2.66222,6.52838,-1.92564,9.99309,5.71089,0.985635,10.6232,11.5847,4.6121,2.14752,9.44135,-0.0123872,2.67344,6.51445,5.48624,13.6559,1.77108,0.357049,1.31022,5.88601,9.16418,7.43881,10.7732,9.39121,3.5458,9.60832,9.07518,8.37572,9.71247,2.83954,4.81429,5.19293,9.07193,8.80457,7.93841,5.72043,6.2463,8.71741,9.91038,8.34005,10.3938,8.16406,15.1064,12.0125,8.46555,2.91386,4.90611,12.0992,8.53911,4.05185,9.48452,2.45971,10.1426,6.63071,5.9372,3.52714,9.17971,13.0223,1.71836,6.03579,3.52674,10.444,6.72267,10.6815,10.5864,7.06603,8.16464,1.83482,9.43443,5.63388,2.70822,16.8304,8.5106,8.38575,7.29426,11.8493,9.39793,5.57342,5.29511,10.8116,11.0127,10.2153,5.84169,8.92033,5.02042,1.22559,10.2868,7.03203,7.0226,7.26546,6.33748,7.52523,8.1785,9.37028,11.9776,10.7436,5.7149,7.31921,6.87753,4.96411,4.23689,8.33392,10.1752,10.0883,6.7492,11.7075,10.6376,10.6475,5.51678,12.9392,-0.514975,10.132,6.25008,10.7717,6.79004,8.10357,9.49357,7.76218,9.18384,8.38091,6.64788,7.32569,11.7968,8.84169,11.5368,10.1525,10.1926,8.13127,13.0237,9.56513,6.50177,sl
